tick,timestamp_wib,intersectionId,vehicle_count_1min,volume_veh_per_hour,avg_speed_kmh,queue_length_veh,wait_time_min,green_seconds,density_percent,weather_temp_c,accident_count,roadwork_flag,event_flag,date_only,is_holiday,is_weekend,day_name,hour,minute,day,day_of_week,month,hour_sin,hour_cos,traffic_period,congestion_level,lag_1,lag_5,lag_15,lag_30,lag_60,lag_speed_15,lag_queue_15,roll_mean_15,roll_std_15,roll_min_15,roll_max_15,roll_median_15,roll_mean_60,roll_std_60,roll_min_60,roll_max_60,delta_volume,weather_condition_Clear,weather_condition_Cloudy,weather_condition_Hot,weather_condition_Rain,target_volume_15m,target_volume_2h,target_volume_4h,weather_condition
8460,2026-05-06 21:00:00+07:00,TMG-1012,29,1732.5300000000002,55.715,0,0.0,26.25,0.07750000000000001,33.4,0,0,0,2026-05-06,0,0,Wednesday,21,0,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,2830.54,1136.55,1458.47,1458.16,1481.1000000000001,57.1925,0.0,1910.4286666666667,398.29881890478623,1136.55,2830.54,1874.55,1833.5815,382.65685623869166,1136.55,2995.78,-1098.0099999999998,0,0,1,0,2149.31,1260.71,1760.33,Hot
8461,2026-05-06 21:01:00+07:00,TMG-1012,33,2001.8400000000001,55.8275,0,0.0,24.5,0.10250000000000001,33.4,0,0,0,2026-05-06,0,0,Wednesday,21,1,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,1732.5300000000002,1797.52,1995.13,1305.79,1620.1,55.48,0.0,1928.6993333333332,382.0397631037592,1136.55,2830.54,1874.55,1837.7720000000002,380.09955182055995,1136.55,2995.78,269.30999999999995,0,0,1,0,2058.09,2085.2799999999997,1236.6,Hot
8462,2026-05-06 21:02:00+07:00,TMG-1012,37,2220.86,56.415,0,0.0,26.0,0.12,33.2,0,0,0,2026-05-06,0,0,Wednesday,21,2,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,2001.8400000000001,2371.84,2144.48,1594.44,1606.38,55.894999999999996,0.0,1929.1466666666668,382.1270217324217,1136.55,2830.54,1874.55,1844.1343333333332,379.58882617081673,1136.55,2995.78,219.01999999999998,0,0,1,0,2588.9700000000003,1795.13,1755.75,Hot
8463,2026-05-06 21:03:00+07:00,TMG-1012,24,1432.77,55.9825,0,0.0,26.0,0.44,33.1,0,0,0,2026-05-06,0,0,Wednesday,21,3,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,2220.86,1585.71,1778.23,1539.02,2430.75,56.2625,0.0,1934.2386666666666,385.6936374686586,1136.55,2830.54,1874.55,1854.3756666666668,381.35074274795426,1136.55,2995.78,-788.0900000000001,0,0,1,0,1922.66,2185.75,2443.83,Hot
8464,2026-05-06 21:04:00+07:00,TMG-1012,34,1990.54,55.745,0,0.0,25.5,0.4125,33.0,0,0,0,2026-05-06,0,0,Wednesday,21,4,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,1432.77,2830.54,1874.55,1562.65,1972.6000000000001,56.815,0.0,1911.2079999999999,405.481203830702,1136.55,2830.54,1874.55,1837.7426666666668,377.53032239585053,1136.55,2995.78,557.77,0,0,1,0,1276.52,2718.19,1850.68,Hot
8465,2026-05-06 21:05:00+07:00,TMG-1012,41,2410.2,56.425,0,0.0,27.75,0.1125,33.0,0,0,0,2026-05-06,0,0,Wednesday,21,5,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,1990.54,1732.5300000000002,1886.1599999999999,1479.93,1595.33,56.9925,0.0,1918.9406666666666,405.83801646304903,1136.55,2830.54,1886.1599999999999,1838.0416666666667,377.6460246483757,1136.55,2995.78,419.65999999999985,0,0,1,0,2283.42,2315.1,2367.66,Hot
8466,2026-05-06 21:06:00+07:00,TMG-1012,33,2005.53,55.93,0,0.0,24.75,0.2125,33.0,0,0,0,2026-05-06,0,0,Wednesday,21,6,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,2410.2,2001.8400000000001,1764.8000000000002,2020.65,2203.2200000000003,55.8025,0.0,1953.8766666666668,424.9215253207915,1136.55,2830.54,1990.54,1851.6228333333333,383.3784693744875,1136.55,2995.78,-404.66999999999985,0,0,1,0,2634.84,1907.0,2492.3,Hot
8467,2026-05-06 21:07:00+07:00,TMG-1012,49,3009.87,55.730000000000004,0,0.0,25.0,0.01,32.8,0,0,0,2026-05-06,0,0,Wednesday,21,7,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,2005.53,2220.86,2246.81,1602.95,2407.45,56.535,0.0,1969.9253333333334,421.8048738942548,1136.55,2830.54,2001.8400000000001,1848.328,381.14856502813177,1136.55,2995.78,1004.3399999999999,0,0,1,0,1815.35,1609.85,1921.83,Hot
8468,2026-05-06 21:08:00+07:00,TMG-1012,24,1494.6,56.345,0,0.0,24.0,0.6775,32.8,0,0,0,2026-05-06,0,0,Wednesday,21,8,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,3009.87,1432.77,2002.02,1995.48,1692.4099999999999,55.675,0.0,2020.7959999999998,496.90997626474035,1136.55,3009.87,2001.8400000000001,1858.3683333333333,403.41116254798237,1136.55,3009.87,-1515.27,0,0,1,0,1497.73,1389.3600000000001,2504.94,Hot
8469,2026-05-06 21:09:00+07:00,TMG-1012,34,2037.6,55.667500000000004,0,0.0,26.0,0.19999999999999998,32.8,0,0,0,2026-05-06,0,0,Wednesday,21,9,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,1494.6,1990.54,1783.62,2159.94,1388.04,56.1025,0.0,1986.968,515.2141047065458,1136.55,3009.87,1990.54,1855.0714999999998,405.5928175107506,1136.55,3009.87,543.0,0,0,1,0,1408.33,1415.06,1411.8,Hot
8470,2026-05-06 21:10:00+07:00,TMG-1012,36,2193.44,56.185,0,0.0,24.25,0.3225,32.9,0,0,0,2026-05-06,0,0,Wednesday,21,10,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,2037.6,2410.2,1136.55,1717.29,1698.3200000000002,56.0,0.0,2003.9,512.2186218933101,1136.55,3009.87,2001.8400000000001,1865.8975,401.56457948080663,1136.55,3009.87,155.84000000000015,0,0,1,0,1605.79,1521.94,2882.32,Hot
8471,2026-05-06 21:11:00+07:00,TMG-1012,37,2204.11,55.88,0,0.0,25.25,0.3225,32.8,0,0,0,2026-05-06,0,0,Wednesday,21,11,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,2193.44,2005.53,1797.52,1543.8600000000001,1830.6499999999999,56.1075,0.0,2074.3593333333333,453.7394199390917,1432.77,3009.87,2005.53,1874.1495,403.1467058259843,1136.55,3009.87,10.670000000000073,0,0,1,0,1909.22,1827.3400000000001,2235.57,Hot
8472,2026-05-06 21:12:00+07:00,TMG-1012,18,1094.76,56.32,0,0.0,27.25,0.41,33.0,0,0,0,2026-05-06,0,0,Wednesday,21,12,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,2204.11,3009.87,2371.84,2278.55,2110.09,54.91,0.0,2101.465333333333,448.12997535578666,1432.77,3009.87,2037.6,1880.3738333333336,405.34074187108627,1136.55,3009.87,-1109.3500000000001,0,0,1,0,2278.08,1991.18,2255.98,Hot
8473,2026-05-06 21:13:00+07:00,TMG-1012,32,1876.11,56.097500000000004,0,0.0,27.0,0.3075,33.0,0,0,0,2026-05-06,0,0,Wednesday,21,13,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,1094.76,1494.6,1585.71,1823.62,1818.3799999999999,56.230000000000004,0.0,2016.3266666666668,510.11979872612,1094.76,3009.87,2005.53,1863.4516666666668,416.6249359615009,1094.76,3009.87,781.3499999999999,0,0,1,0,2394.15,1998.44,2052.46,Hot
8474,2026-05-06 21:14:00+07:00,TMG-1012,48,2822.0299999999997,56.0025,0,0.0,25.25,0.0725,33.2,0,0,0,2026-05-06,0,0,Wednesday,21,14,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,1876.11,2037.6,2830.54,1987.76,1591.48,55.7025,0.0,2035.686666666667,497.9758157304201,1094.76,3009.87,2005.53,1864.4138333333333,416.5857416987581,1094.76,3009.87,945.9199999999998,0,0,1,0,2133.92,1316.1,2191.0,Hot
8475,2026-05-06 21:15:00+07:00,TMG-1012,36,2149.31,56.6075,0,0.0,24.75,0.4075,33.3,0,0,0,2026-05-06,0,0,Wednesday,21,15,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,2822.0299999999997,2193.44,1732.5300000000002,1458.47,1660.8500000000001,55.715,0.0,2035.1193333333333,497.0094833166295,1094.76,3009.87,2005.53,1884.923,432.892819968905,1094.76,3009.87,-672.7199999999998,0,0,1,0,2649.21,1942.1799999999998,1899.1399999999999,Hot
8476,2026-05-06 21:16:00+07:00,TMG-1012,34,2058.09,55.765,0,0.0,24.75,0.5225,33.3,0,0,0,2026-05-06,0,0,Wednesday,21,16,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,2149.31,2204.11,2001.8400000000001,1995.13,1881.01,55.8275,0.0,2062.904666666667,490.49223115831643,1094.76,3009.87,2037.6,1893.0639999999999,433.2003616137983,1094.76,3009.87,-91.2199999999998,0,0,1,0,1948.2099999999998,1790.08,2115.72,Hot
8477,2026-05-06 21:17:00+07:00,TMG-1012,43,2588.9700000000003,55.4775,0,0.0,25.0,0.69,33.4,0,0,0,2026-05-06,0,0,Wednesday,21,17,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,2058.09,1094.76,2220.86,2144.48,1480.18,56.415,0.0,2066.654666666667,490.2069645694333,1094.76,3009.87,2058.09,1896.0153333333335,433.71974674918675,1094.76,3009.87,530.8800000000001,0,0,1,0,1465.7,2432.14,2357.05,Hot
8478,2026-05-06 21:18:00+07:00,TMG-1012,32,1922.66,56.42,0,0.0,23.5,0.0175,33.3,0,0,0,2026-05-06,0,0,Wednesday,21,18,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,2588.9700000000003,1876.11,1432.77,1778.23,2322.54,55.9825,0.0,2091.1953333333336,507.391122126095,1094.76,3009.87,2058.09,1914.4951666666668,439.2874275401466,1094.76,3009.87,-666.3100000000002,0,0,1,0,1507.29,1489.17,1790.43,Hot
8479,2026-05-06 21:19:00+07:00,TMG-1012,21,1276.52,56.1175,0,0.0,26.0,0.155,33.3,0,0,0,2026-05-06,0,0,Wednesday,21,19,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,1922.66,2822.0299999999997,1990.54,1874.55,2228.92,55.745,0.0,2123.8546666666666,476.8289053418648,1094.76,3009.87,2058.09,1907.8305,436.01302669239266,1094.76,3009.87,-646.1400000000001,0,0,1,0,2272.86,1981.1399999999999,1927.31,Hot
8480,2026-05-06 21:20:00+07:00,TMG-1012,37,2283.42,55.745000000000005,0,0.0,24.0,0.24500000000000002,33.3,0,0,0,2026-05-06,0,0,Wednesday,21,20,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,1276.52,2149.31,2410.2,1886.1599999999999,2158.65,56.425,0.0,2076.253333333333,524.3592145611965,1094.76,3009.87,2058.09,1891.9571666666668,441.4281699637571,1094.76,3009.87,1006.9000000000001,0,0,1,0,1724.58,1525.54,1931.45,Hot
8481,2026-05-06 21:21:00+07:00,TMG-1012,44,2634.84,55.9,0,0.0,24.25,0.035,33.4,0,0,0,2026-05-06,0,0,Wednesday,21,21,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,2283.42,2058.09,2005.53,1764.8000000000002,1356.72,55.93,0.0,2067.8013333333333,519.5920315547909,1094.76,3009.87,2058.09,1894.0366666666666,442.9969114238001,1094.76,3009.87,351.4200000000001,0,0,1,0,2211.7,1495.22,2517.98,Hot
8482,2026-05-06 21:22:00+07:00,TMG-1012,30,1815.35,55.435,0,0.0,24.25,0.2125,33.3,0,0,0,2026-05-06,0,0,Wednesday,21,22,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,2634.84,2588.9700000000003,3009.87,2246.81,1622.94,55.730000000000004,0.0,2109.7553333333335,539.2398994598981,1094.76,3009.87,2149.31,1915.3386666666665,447.42925611615203,1094.76,3009.87,-819.4900000000002,0,0,1,0,1427.78,2084.49,1169.7,Hot
8483,2026-05-06 21:23:00+07:00,TMG-1012,25,1497.73,55.847500000000004,0,0.0,27.5,0.385,33.2,0,0,0,2026-05-06,0,0,Wednesday,21,23,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,1815.35,1922.66,1494.6,2002.02,1312.0,56.345,0.0,2030.1206666666667,481.97941964756757,1094.76,2822.0299999999997,2058.09,1918.5455,445.9852384287046,1094.76,3009.87,-317.6199999999999,0,0,1,0,1953.23,1309.43,2582.58,Hot
8484,2026-05-06 21:24:00+07:00,TMG-1012,24,1408.33,56.7675,0,0.0,25.5,0.03,32.9,0,0,0,2026-05-06,0,0,Wednesday,21,24,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,1497.73,1276.52,2037.6,1783.62,2995.78,55.667500000000004,0.0,2030.3293333333334,481.7316263746032,1094.76,2822.0299999999997,2058.09,1921.6409999999998,442.33357408751743,1094.76,3009.87,-89.40000000000009,0,0,1,0,3319.56,2190.23,2012.7,Hot
8485,2026-05-06 21:25:00+07:00,TMG-1012,27,1605.79,55.5675,0,0.0,28.25,0.0,32.9,0,0,0,2026-05-06,0,0,Wednesday,21,25,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,1408.33,2283.42,2193.44,1136.55,1223.94,56.185,0.0,1988.378,507.7504048278576,1094.76,2822.0299999999997,2058.09,1895.1834999999999,424.09612933626687,1094.76,3009.87,197.46000000000004,0,0,1,0,1395.88,2134.21,1237.99,Hot
8486,2026-05-06 21:26:00+07:00,TMG-1012,32,1909.22,55.965,0,0.0,27.5,0.0,32.9,0,0,0,2026-05-06,0,0,Wednesday,21,26,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,1605.79,2634.84,2204.11,1797.52,1576.33,55.88,0.0,1949.2013333333334,513.4371303962342,1094.76,2822.0299999999997,1922.66,1901.5476666666666,416.65220818763976,1094.76,3009.87,303.43000000000006,0,0,1,0,2755.64,1604.27,2953.16,Hot
8487,2026-05-06 21:27:00+07:00,TMG-1012,38,2278.08,56.115,0,0.0,25.75,0.435,32.7,0,0,0,2026-05-06,0,0,Wednesday,21,27,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,1909.22,1815.35,1094.76,2371.84,1617.56,56.32,0.0,1929.5420000000001,508.60245168500285,1094.76,2822.0299999999997,1909.22,1907.0958333333333,414.45880778034393,1094.76,3009.87,368.8599999999999,0,0,1,0,2407.13,1531.17,2348.27,Hot
8488,2026-05-06 21:28:00+07:00,TMG-1012,40,2394.15,55.8525,0,0.0,26.0,0.09999999999999999,32.7,0,0,0,2026-05-06,0,0,Wednesday,21,28,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,2278.08,1497.73,1876.11,1585.71,1865.96,56.097500000000004,0.0,2008.4299999999998,459.2492597241058,1276.52,2822.0299999999997,1922.66,1918.1045,415.4090674545118,1094.76,3009.87,116.07000000000016,0,0,1,0,2901.98,1631.3600000000001,1245.51,Hot
8489,2026-05-06 21:29:00+07:00,TMG-1012,35,2133.92,56.5575,0,0.0,23.5,0.0475,32.8,0,0,0,2026-05-06,0,0,Wednesday,21,29,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,2394.15,1408.33,2822.0299999999997,2830.54,2538.69,56.0025,0.0,2042.966,467.9834141108569,1276.52,2822.0299999999997,2058.09,1926.9076666666667,419.85807591336146,1094.76,3009.87,-260.23,0,0,1,0,2413.14,2014.73,1817.96,Hot
8490,2026-05-06 21:30:00+07:00,TMG-1012,44,2649.21,55.5475,0,0.0,25.5,0.22250000000000003,32.8,0,0,0,2026-05-06,0,0,Wednesday,21,30,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,2133.92,1605.79,2149.31,1732.5300000000002,1458.16,56.6075,0.0,1997.092,417.12315912003976,1276.52,2634.84,2058.09,1920.1615,413.05831794854095,1094.76,3009.87,515.29,0,0,1,0,2233.46,1560.08,2196.92,Hot
8491,2026-05-06 21:31:00+07:00,TMG-1012,32,1948.2099999999998,55.485,0,0.0,24.75,0.235,32.9,0,0,0,2026-05-06,0,0,Wednesday,21,31,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,2649.21,1909.22,2058.09,2001.8400000000001,1305.79,55.765,0.0,2030.418666666667,448.9123191490807,1276.52,2649.21,2058.09,1940.0123333333331,419.05535943236896,1094.76,3009.87,-701.0000000000002,0,0,1,0,2440.9700000000003,1726.31,2213.88,Hot
8492,2026-05-06 21:32:00+07:00,TMG-1012,25,1465.7,55.8425,0,0.0,27.5,0.325,32.9,0,0,0,2026-05-06,0,0,Wednesday,21,32,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,1948.2099999999998,2278.08,2588.9700000000003,2220.86,1594.44,55.4775,0.0,2023.0933333333335,449.3248457831948,1276.52,2649.21,1948.2099999999998,1950.7193333333335,410.6998389390786,1094.76,3009.87,-482.50999999999976,0,0,1,0,1853.17,2199.94,1093.53,Hot
8493,2026-05-06 21:33:00+07:00,TMG-1012,26,1507.29,56.125,0,0.0,23.75,0.16999999999999998,32.7,0,0,0,2026-05-06,0,0,Wednesday,21,33,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,1465.7,2394.15,1922.66,1432.77,1539.02,56.42,0.0,1948.2086666666667,441.81885955132554,1276.52,2649.21,1922.66,1948.5736666666667,412.923017033986,1094.76,3009.87,41.58999999999992,0,0,1,0,1830.64,2804.09,1622.41,Hot
8494,2026-05-06 21:34:00+07:00,TMG-1012,38,2272.86,56.8825,0,0.0,25.25,0.13,32.5,0,0,0,2026-05-06,0,0,Wednesday,21,34,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,1507.29,2133.92,1276.52,1990.54,1562.65,56.1175,0.0,1920.5173333333335,456.31357109317395,1276.52,2649.21,1909.22,1948.0448333333334,413.47637299529924,1094.76,3009.87,765.5700000000002,0,0,1,0,2509.38,2259.4,2525.52,Hot
8495,2026-05-06 21:35:00+07:00,TMG-1012,29,1724.58,56.24,0,0.0,26.25,0.22499999999999998,32.5,0,0,0,2026-05-06,0,0,Wednesday,21,35,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,2272.86,2649.21,2283.42,2410.2,1479.93,55.745000000000005,0.0,1986.9399999999998,427.4795134606658,1408.33,2649.21,1948.2099999999998,1959.881666666667,412.4209020831673,1094.76,3009.87,-548.2800000000002,0,0,1,0,1788.02,1904.19,2869.8500000000004,Hot
8496,2026-05-06 21:36:00+07:00,TMG-1012,36,2211.7,55.6225,0,0.0,24.25,0.4125,32.4,0,0,0,2026-05-06,0,0,Wednesday,21,36,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,1724.58,1948.2099999999998,2634.84,2005.53,2020.65,55.9,0.0,1949.6840000000002,424.13395105791267,1408.33,2649.21,1909.22,1963.9591666666665,408.788717953865,1094.76,3009.87,487.1199999999999,0,0,1,0,1958.62,1900.48,1616.6100000000001,Hot
8497,2026-05-06 21:37:00+07:00,TMG-1012,24,1427.78,56.4225,0,0.0,28.25,0.1075,32.3,0,0,0,2026-05-06,0,0,Wednesday,21,37,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,2211.7,1465.7,1815.35,3009.87,1602.95,55.435,0.0,1921.4746666666665,387.8265132001008,1408.33,2649.21,1909.22,1967.1433333333334,409.9801168087097,1094.76,3009.87,-783.9199999999998,0,0,1,0,1531.26,1276.76,1306.39,Hot
8498,2026-05-06 21:38:00+07:00,TMG-1012,32,1953.23,55.935,0,0.0,23.5,0.065,32.1,0,0,0,2026-05-06,0,0,Wednesday,21,38,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,1427.78,1507.29,1497.73,1494.6,1995.48,55.847500000000004,0.0,1895.6366666666665,407.79805980527635,1408.33,2649.21,1909.22,1964.2238333333335,413.22835413519226,1094.76,3009.87,525.45,0,0,1,0,1801.09,1505.36,2073.16,Hot
8499,2026-05-06 21:39:00+07:00,TMG-1012,55,3319.56,55.875,0,0.0,25.75,0.2,32.1,0,0,0,2026-05-06,0,0,Wednesday,21,39,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,1953.23,2272.86,1408.33,2037.6,2159.94,56.7675,0.0,1926.0033333333333,392.73263043643243,1408.33,2649.21,1948.2099999999998,1963.5196666666666,413.2101868481626,1094.76,3009.87,1366.33,0,0,1,0,1357.63,2462.54,1731.26,Hot
8500,2026-05-06 21:40:00+07:00,TMG-1012,23,1395.88,54.8725,0,0.0,23.75,0.47250000000000003,32.1,0,0,0,2026-05-06,0,0,Wednesday,21,40,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,3319.56,1724.58,1605.79,2193.44,1717.29,55.5675,0.0,2053.418666666667,506.37643830407484,1427.78,3319.56,1953.23,1982.8466666666668,448.1916455050418,1094.76,3319.56,-1923.6799999999998,0,0,1,0,1747.42,2368.77,1822.98,Hot
8501,2026-05-06 21:41:00+07:00,TMG-1012,46,2755.64,56.92,0,0.0,24.5,0.35750000000000004,32.3,0,0,0,2026-05-06,0,0,Wednesday,21,41,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,1395.88,2211.7,1909.22,2204.11,1543.8600000000001,55.965,0.0,2039.4246666666668,522.2812294002208,1395.88,3319.56,1953.23,1977.4898333333333,453.31092894383636,1094.76,3319.56,1359.7599999999998,0,0,1,0,2013.5099999999998,1898.99,1453.5700000000002,Hot
8502,2026-05-06 21:42:00+07:00,TMG-1012,40,2407.13,56.2325,0,0.0,24.25,0.28500000000000003,32.3,0,0,0,2026-05-06,0,0,Wednesday,21,42,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,2755.64,1427.78,2278.08,1094.76,2278.55,56.115,0.0,2095.8526666666667,552.082868837466,1395.88,3319.56,2133.92,1997.6861666666666,460.5995804368125,1094.76,3319.56,-348.50999999999976,0,0,1,0,1723.9899999999998,2835.83,1599.94,Hot
8503,2026-05-06 21:43:00+07:00,TMG-1012,48,2901.98,55.5875,0,0.0,25.25,0.215,32.1,0,0,0,2026-05-06,0,0,Wednesday,21,43,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,2407.13,1953.23,2394.15,1876.11,1823.62,55.8525,0.0,2104.4559999999997,556.1162156266029,1395.88,3319.56,2133.92,1999.8291666666667,462.22473529613785,1094.76,3319.56,494.8499999999999,0,0,1,0,1817.93,2921.1,1669.34,Hot
8504,2026-05-06 21:44:00+07:00,TMG-1012,41,2413.14,56.46,0,0.0,24.25,0.0,32.0,0,0,0,2026-05-06,0,0,Wednesday,21,44,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,2901.98,3319.56,2133.92,2822.0299999999997,1987.76,56.5575,0.0,2138.311333333333,589.4696524948323,1395.88,3319.56,2133.92,2017.8018333333334,476.0162385083647,1094.76,3319.56,-488.84000000000015,0,0,1,0,2419.62,2323.5,1923.51,Hot
8505,2026-05-06 21:45:00+07:00,TMG-1012,37,2233.46,55.19,0,0.0,25.25,0.3075,32.0,0,0,0,2026-05-06,0,0,Wednesday,21,45,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,2413.14,1395.88,2649.21,2149.31,1458.47,55.5475,0.0,2156.926,593.7144889807827,1395.88,3319.56,2211.7,2024.8915000000002,478.7212849637299,1094.76,3319.56,-179.67999999999984,0,0,1,0,1945.88,1750.5500000000002,1801.91,Hot
8506,2026-05-06 21:46:00+07:00,TMG-1012,40,2440.9700000000003,55.9025,0,0.0,24.25,0.0725,32.0,0,0,0,2026-05-06,0,0,Wednesday,21,46,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,2233.46,2755.64,1948.2099999999998,2058.09,1995.13,55.485,0.0,2129.2093333333332,578.6034439118594,1395.88,3319.56,2211.7,2037.808,473.6072784376357,1094.76,3319.56,207.51000000000022,0,0,1,0,1590.31,1611.3600000000001,2179.09,Hot
8507,2026-05-06 21:47:00+07:00,TMG-1012,30,1853.17,56.2575,0,0.0,23.5,0.2,32.0,0,0,0,2026-05-06,0,0,Wednesday,21,47,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,2440.9700000000003,2407.13,1465.7,2588.9700000000003,2144.48,55.8425,0.0,2162.06,581.5738311070824,1395.88,3319.56,2233.46,2045.2386666666666,476.4155125498578,1094.76,3319.56,-587.8000000000002,0,0,1,0,1952.68,1816.9099999999999,2212.46,Hot
8508,2026-05-06 21:48:00+07:00,TMG-1012,31,1830.64,56.015,0,0.0,25.25,0.0,32.1,0,0,0,2026-05-06,0,0,Wednesday,21,48,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,1853.17,2901.98,1507.29,1922.66,1778.23,56.125,0.0,2187.8913333333335,556.4993011273564,1395.88,3319.56,2233.46,2040.3835000000001,476.87115601955446,1094.76,3319.56,-22.529999999999973,0,0,1,0,1771.36,1530.75,2402.73,Hot
8509,2026-05-06 21:49:00+07:00,TMG-1012,42,2509.38,55.3675,0,0.0,24.5,0.34750000000000003,32.4,0,0,0,2026-05-06,0,0,Wednesday,21,49,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,1830.64,2413.14,2272.86,1276.52,1874.55,56.8825,0.0,2209.448,534.0626369256681,1395.88,3319.56,2233.46,2041.2570000000003,476.4306192976669,1094.76,3319.56,678.74,0,0,1,0,2241.0,1582.84,2060.56,Hot
8510,2026-05-06 21:50:00+07:00,TMG-1012,29,1788.02,56.1,0,0.0,23.25,0.05,32.2,0,0,0,2026-05-06,0,0,Wednesday,21,50,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,2509.38,2233.46,1724.58,2283.42,1886.1599999999999,56.24,0.0,2225.216,539.5321569762333,1395.88,3319.56,2233.46,2051.8375,479.7035289532544,1094.76,3319.56,-721.3600000000001,0,0,1,0,2407.98,2192.12,1866.84,Hot
8511,2026-05-06 21:51:00+07:00,TMG-1012,33,1958.62,56.1425,0,0.0,28.75,0.09,32.1,0,0,0,2026-05-06,0,0,Wednesday,21,51,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,1788.02,2440.9700000000003,2211.7,2634.84,1764.8000000000002,55.6225,0.0,2229.4453333333336,535.5614481733371,1395.88,3319.56,2233.46,2050.2018333333335,480.44476535202324,1094.76,3319.56,170.5999999999999,0,0,1,0,1624.37,2358.54,1701.3799999999999,Hot
8512,2026-05-06 21:52:00+07:00,TMG-1012,25,1531.26,55.7525,0,0.0,27.5,0.355,32.1,0,0,0,2026-05-06,0,0,Wednesday,21,52,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,1958.62,1853.17,1427.78,1815.35,2246.81,56.4225,0.0,2212.5733333333333,540.1273927333722,1395.88,3319.56,2233.46,2053.4321666666665,479.1431282431537,1094.76,3319.56,-427.3599999999999,0,0,1,0,1602.7599999999998,1808.47,1261.8400000000001,Hot
8513,2026-05-06 21:53:00+07:00,TMG-1012,30,1801.09,56.3925,0,0.0,27.0,0.0925,32.1,0,0,0,2026-05-06,0,0,Wednesday,21,53,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,1531.26,1830.64,1953.23,1497.73,2002.02,55.935,0.0,2219.472,529.9528155168947,1395.88,3319.56,2233.46,2041.5063333333335,483.13673816977547,1094.76,3319.56,269.8299999999999,0,0,1,0,1293.56,1830.55,2121.44,Hot
8514,2026-05-06 21:54:00+07:00,TMG-1012,23,1357.63,56.66,0,0.0,28.25,0.28500000000000003,32.2,0,0,0,2026-05-06,0,0,Wednesday,21,54,6,2,5,-0.7071067811865477,0.7071067811865474,Night,low,1801.09,2509.38,3319.56,1408.33,1783.62,55.875,0.0,2209.3293333333336,536.8236877021106,1395.88,3319.56,2233.46,2038.1575,484.11046015262775,1094.76,3319.56,-443.4599999999998,0,0,1,0,1916.04,1687.3899999999999,2061.68,Hot
